HARMONY SCRIPTS PHARMACY,"1959 Cliffe Avenue Courtenay, BC V9N 2L2 CANADA",250-331-6306,250-331-6306
HART DRUGMART,"6707 Dagg Rd Prince George, BC V2K 2R6 CANADA",250-962-9603,250-962-8450
HARVARD PHARMACY,"492 Kingsway Vancouver, BC V5T 3J9 CANADA",604-875-0200,604-639-0020
HARVEST DRIVE PHARMACY,"#100 - 4515 Harvest Dr. Delta, BC V4K 4L1 CANADA",604-946-5220,604-946-3902
HEALING PHARMACY,"#9 - 103 4501 North Rd. Burnaby, BC V3N 4R7 CANADA",604-420-0756,833-333-1659
HEALTH HUB PHARMACY,"5848 Fraser Street Vancouver, BC V5W 2Z5 CANADA",604-321-8888,604-565-5022
HEALTHCARE PHARMACY,"866 Twelfth St New Westminster, BC V3M 4K3 CANADA",604-540-1325,604-540-4315
HEALTHCARE PHARMACY #2,"130 - 8780 Blundell Road Richmond, BC V6Y 3Y8 CANADA",604-275-7800,604-275-7400
HEALTHMART PHARMACY,"109-8556 120 St Surrey, BC V3W 3N5 CANADA",604-503-3163,604-503-3168
HEALTHPLUS PHARMACY,"4115 No. 5 Rd Richmond, BC V6X 2T9 CANADA",604-304-1294,604-304-1295
HEALTHPLUS PHARMACY #2,"170 - 8980 No. 3 Rd Richmond, BC V6Y 2E8 CANADA",604-370-6799,604-370-6798
HEALTHRX PHARMACY,"100 - 135 15th St E North Vancouver, BC V7L 2P7 CANADA",604-770-1609,604-770-1610
HEALTHSIDE PHARMACY,"5448 Victoria Drive Vancouver, BC V5P 3V8 CANADA",604-327-6768,604-327-6761
HEART PHARMACY IDA AT CADBORO BAY VILLAGE,"3825 Cadboro Bay Road Victoria, BC V8N 4G1 CANADA",250-477-2131,250-477-5491
HEART PHARMACY IDA AT FAIRFIELD PLAZA,"Fairfield Plaza #15 - 1594 Fairfield Rd. Victoria, BC V8S 1G1 CANADA",250-598-9232,250-598-9238
HEART PHARMACY IDA AT SHELBOURNE PLAZA,"3643 Shelbourne Street Victoria, BC V8P 4H1 CANADA",250-477-1881,250-477-7672
HERBACY PHARMAHEALTH INTERNATIONAL LIMITED,"Unit 102 - 14045 104 Ave Surrey, BC V3T 1X4 CANADA",604-498-8102,604-498-8103
HERITAGE PARK PHARMACY,"Unit B150 - 7871 Stave Lake St Mission, BC V2V 0C5 CANADA",604-289-2447,604-289-2448
HIGH GATE PHARMACY LTD.,"#102 - 7188 Kingsway Burnaby, BC V5E 1G3 CANADA",604-777-4267,604-777-4268
HILLCREST PHARMACY LTD.,"100 - 32156 Hillcrest Ave Abbotsford, BC V2T 1S5 CANADA",604-746-1333,604-746-1334
HILLSIDE FAMILY PHARMACY,"A - 541 3rd Ave Ladysmith, BC V9G 1B9 CANADA",250-924-2288,250-924-2289
HODGINS PHARMACY REMEDY'SRX,"A - 45555 Hodgins Ave Chilliwack, BC V2P 1P3 CANADA",604-402-4555,604-402-4556
HOGARTH'S CLINIC PHARMACY LTD.,"102 - 3310 - 32nd Ave Vernon, BC V1T 2M6 CANADA",250-545-3660,250-545-4392
HOMELINX PHARMACY,"101 - 12126 90 Ave Surrey, BC V3V 1B5 CANADA",604-503-6470,604-503-6469
HOPE PHARMACY,"224 Wallace St Hope, BC V0X 1L0 CANADA",604-860-2144,604-860-2140
HOWE SOUND PHARMACY,"#208 - 1100 Sunshine Coast Hwy Gibsons, BC V0N 1V7 CANADA",604-886-3365,604-886-3052
HUB PHARMACY,"108A - 32883 South Fraser Way Abbotsford, BC V2S 2A6 CANADA",604-556-8515,604-556-8366
I.G.S. VALUE DRUG MART,"441 - 2nd Ave. PO Box 2560 Fernie, BC V0B 1M0 CANADA",250-423-4511,250-423-4543
ICARE REMEDY'SRX,"103 - 13805 104 Ave Surrey, BC V3T 1W7 CANADA",604-498-0480,604-498-0481
IDA BOUNDARY PHARMACY,"612 - 6th Avenue Box 400 Midway, BC V0H 1M0 CANADA",250-449-2866,250-449-2867
IDA BOWSER PHARMACY,"PO Box 8 112 - 6996 Island Hwy W Bowser, BC V0R 1G0 CANADA",250-757-8631,250-757-8632
IDEAL CARE PHARMACY,"100 - 817 W Hastings St Vancouver, BC V6C 3N9 CANADA",604-757-1530,604-398-8094
IDEAL DRUG MART LTD.,"#103 - 7784 East Saanich Road Saanichton, BC V8M 2B3 CANADA",250-652-8385,250-652-2888
IMPERIAL NEIGHBOURHOOD PHARMACY,"4648 Imperial St Burnaby, BC V5J 1B8 CANADA",604-428-9647,604-428-9649
IMPERIAL PHARMACY #2,"981 Carnarvon St New Westminster, BC V3M 1G2 CANADA",604-523-6767,604-523-6768
IMPERIAL REMEDY'S RX PHARMACY,"5262 Imperial St Burnaby, BC V5J 1E5 CANADA",604-229-2360,604-449-2291
INDIGO PHARMACY,"447 East Columbia Street New Westminster, BC V3L 3X3 CANADA",604-553-8996,604-553-8993
INDIGO PHARMACY COMMERCIAL,"1623 Commercial Dr Vancouver, BC V5L 3Y3 CANADA",604-566-8963,604-566-8962
INDIGO PHARMACY MID-MAIN,"2205 Main Street Vancouver, BC V5T 0K2 CANADA",604-423-2882,604-423-2887
INGRAM CLINIC PHARMACY,"#101 - 149 Ingram St. Duncan, BC V9L 1N8 CANADA",250-746-5191,250-746-8413
INNOMAR PHARMACY,"100 - 5898 Trapp Ave Burnaby, BC V3N 5G4 CANADA",604-563-2700,604-563-2701
ISLAND CENTRAL FILL PHARMACY,"45 - 1400 Cowichan Bay Road Cobble Hill, BC V0R 1L3 CANADA",250-929-2100,250-929-2102
ISLAND PHARMACY,"#13 - 575 North Road RR #3 Gabriola Island, BC V0R 1X3 CANADA",250-247-8310,250-247-8313
ISLAND PHARMACY # 1,"138 South Shore Road Box 38 Lake Cowichan, BC V0R 2G0 CANADA",250-749-3141,250-749-4315
ISLAND PHARMACY # 2,"62 Cowichan Lake Road Box 859 Lake Cowichan, BC V0R 2G0 CANADA",250-749-0149,250-749-7219
ISLAND PHARMACY # 3,"102 - 330 Festubert St Duncan, BC V9L 3S9 CANADA",250-746-7494,250-746-7493
ISLAND PHARMACY # 4,"192 Kenneth St Duncan, BC V9L 1N4 CANADA",250-746-4680,250-746-4682
ISLAND PHARMACY # 6,"26 - 1400 Cowichan Bay Rd RR 3 Cobble Hill, BC V0R 1L0 CANADA",250-743-1448,250-743-1480
ISLAND PHARMACY # 7,"PO Box 365 1769 Shawnigan Mill Bay Rd. Shawnigan Lake, BC V0R 2W0 CANADA",250-743-6977,250-743-6976
ISLAND PHARMACY # 8,"Unit A - 845 Deloume Rd RR 2 Mill Bay, BC V0R 2P2 CANADA",250-743-4421,250-743-8897
ISLAND PHARMACY #10,"#106 - 284 Helmcken Road Victoria, BC V9B 1T2 CANADA",250-881-8887,250-881-1210
JC PHARMACY,"211 - 3214 Douglas St Victoria, BC V8Z 3K6 CANADA",250-590-9080,250-590-8033
JEFF'S PHARMACY,"410 East Hastings Street Vancouver, BC V6A 1P7 CANADA",604-215-1229,604-215-1290
JERICHO PHARMACY & HEALTH FOOD STORE,"Unit 290 - 2083 Alma St. Vancouver, BC V6R 4N6 CANADA",604-228-8978,604-228-0798
JOE'S FAMILY PHARMACY,"7819D East Saanich Rd Saanichton, BC V8M 2B4 CANADA",778-426-2420,778-506-2391
JUNIPER PHARMACY,"1607 Pandosy Street Kelowna, BC V1Y 1P6 CANADA",250-762-7306,250-762-7193
KAMA HEALTH PHARMACY,"201 - 7350 King George Blvd Surrey, BC V3W 5A5 CANADA",1-888-533-9842,1-855-710-6444
KASLO COMMUNITY PHARMACY,"403 Front St Kaslo, BC V0G 1M0 CANADA",250-353-2224,250-353-2336
KATZIE PHARMACY,"19700 Salish Rd Pitt Meadows, BC V3Y 2G1 CANADA",604-457-1030,604-457-1031
KERRISDALE MEDICINE CENTRE PHARMACY,"5591 West Boulevard Vancouver, BC V6M 3W6 CANADA",604-261-0333,604-261-0311
KING GEORGE MEDIC PHARMACY,"102 - 14333 104 Ave Surrey, BC V3T 0E1 CANADA",604-585-8866,604-585-7036
KINGSTONS PHARMACY,"10051 Whalley Blvd Surrey, BC V3T 4G1 CANADA",604-585-0525,604-585-0522
KINGSWAY PHARMACY,"1671 Kingsway Vancouver, BC V5N 2S2 CANADA",604-559-3784,604-559-3785
KIPP-MALLERY DALLAS PHARMACY IDA,"102 - 5170 Dallas Dr Kamloops, BC V2C 0C7 CANADA",778-469-5271,778-469-5274
KIPP-MALLERY LANDMARK PHARMACY,"Landmark Centre 207 755 McGill Rd Kamloops, BC V2C 0B6 CANADA",236-425-0025,236-425-0040
KIPP-MALLERY PHARMACY,"273 Victoria St. Kamloops, BC V2C 2A1 CANADA",250-372-2531,250-372-1736
KIWI PHARMACY & WELLNESS,"109-810 Clement Ave Kelowna, BC V1Y 0J7 CANADA",778-940-1950,778-940-5793
KLEO'S PHARMACY REMEDY'SRX,"#90B - 1967 Trans Canada Hwy E Kamloops, BC V2C 4A4 CANADA",778-765-1444,778-765-1452
KNIGHTS PHARMACY,"330 Main St. Penticton, BC V2A 5C3 CANADA",250-492-8080,250-492-6699
KORNAK AND HAMM'S PHARMACY,"366 Yorston St. Williams Lake, BC V2G 4J5 CANADA",250-398-8177,250-398-7393
KRIPPS HEALTHCARE RX,"5413 West Blvd Vancouver, BC V6M 3W5 CANADA",604-687-2564,604-685-9721
KROLL'S SURREY PHARMACY LTD.,"#101 - 9645 137 St Surrey, BC V3T 4G8 CANADA",604-581-3636,604-581-3637
LAKESIDE MEDICINE CENTRE,"#112A - 2365 Gordon Drive Kelowna, BC V1W 3C2 CANADA",250-860-3100,250-860-3104
LAKESIDE PHARMACY,"374B Stuart Dr W Box 760 Fort St. James, BC V0J 1P0 CANADA",250-996-7202,250-996-7366
LALLICARE PHARMACY #1,"1139 Yates Street Victoria, BC V8V 3N2 CANADA",250-386-5100,250-386-5527
LALLICARE PHARMACY #2,"890H Esquimalt Rd Victoria, BC V9A 3M4 CANADA",250-477-3784,250-477-3785
LAMBERT-KIPP PHARMACY LTD.,"PO Box 2919 1301 - 7th Ave Invermere, BC V0A 1K0 CANADA",250-342-6612,250-342-6574
LANCASTER MEDICAL SUPPL. & PRESC. #1,"Unit 1 601 West Broadway Vancouver, BC V5Z 4C2 CANADA",604-873-8585,604-873-2381
LANCASTER MEDICAL SUPPL. & PRESC. #4,"#101 - 13710 94A Ave Surrey, BC V3V 1N1 CANADA",604-582-9181,604-582-9167
LANDMARK PHARMACY,"116 - 1631 Dickson Ave Kelowna, BC V1Y 0B5 CANADA",250-762-5031,250-762-5032
LANGDON PHARMACY,"108 - 2669 Langdon St Abbotsford, BC V2T 3L3 CANADA",604-746-7088,604-746-7089
LANGLEY PHARMACY,"101 - 5568 206 St Langley, BC V3A 7T1 CANADA",604-539-9799,604-539-9798
LATORIA PHARMACY,"115 - 611 Brookside Rd Victoria, BC V9C 0C3 CANADA",250-590-7012,250-590-7014
LAUREL PRESCRIPTIONS,"#102 - 888 West 8th Ave. Vancouver, BC V5Z 3Y1 CANADA",604-873-5511,604-873-5581
LG PHARMACY,"1519 Robson St Vancouver, BC V6G 1C3 CANADA",604-558-2006,604-974-5444
LIFECARE PHARMACY,"#101 - 1106 Austin Avenue Coquitlam, BC V3K 3P5 CANADA",604-937-5413,604-937-5414
LIFECONNECT PHARMACY,"102 - 5967 168 St Surrey, BC V3S 3X5 CANADA",604-372-0912,604-372-0913
LILLOOET I.D.A. PHARMACY,"P.O. Box 76 656 Main St Lillooet, BC V0K 1V0 CANADA",250-256-7538,250-256-4044
LINCOLN PHARMACY & COQUITLAM TRAVEL CLINIC,"137 - 3030 Lincoln Ave Coquitlam, BC V3B 6B4 CANADA",604-464-1033,604-464-1035
LITTLE PRAIRIE PHARMACY,"PO Box 1330 5016 50th Ave Chetwynd, BC V0C 1J0 CANADA",250-788-1060,1-833-909-2074
LIVING ROOM PHARMACY LTD.,"204 - 1530 Cliffe Ave Courtenay, BC V9N 2K4 CANADA",250-338-5665,250-338-5855
LIVING WELL - GUARDIAN PHARMACY + GIFT SHOP,"20 - 5725 Vedder Rd Chilliwack, BC V2R 3N4 CANADA",604-705-1007,604-705-1009
LOBLAW PHARMACY #1517,"350 Marine Dr SE Vancouver, BC V5X 2S5 CANADA",604-322-3706,604-322-7321
LOBLAW PHARMACY #1518,"1105 Eaton Centre 4700 Kingsway Burnaby, BC V5H 4M1 CANADA",604-439-4404,604-439-4466
LOBLAW PHARMACY #1519,"1301 Lougheed Highway Coquitlam, BC V3K 6P9 CANADA",604-520-8304,604-520-8348
LOBLAW PHARMACY #1520,"3185 Grandview Hwy. Vancouver, BC V5M 2E9 CANADA",604-436-6406,604-436-6446
LOBLAW PHARMACY #1521,"7550 King George Blvd Surrey, BC V3W 2T2 CANADA",604-599-3704,604-599-3705
LOBLAW PHARMACY #1522,"910 Columbia Street W. Kamloops, BC V2C 1L2 CANADA",250-371-6435,250-371-6433
LOBLAW PHARMACY #1523,"45779 Luckakuck Way Chilliwack, BC V2R 4E8 CANADA",604-824-4235,604-824-4233
LOBLAW PHARMACY #1524,"1424 Island Highway Campbell River, BC V9W 2E3 CANADA",250-830-2730,250-830-2733
LOBLAW PHARMACY #1525,"6435 Metral Dr Nanaimo, BC V9T 2L9 CANADA",250-390-5735,250-390-5732
LOBLAW PHARMACY #1526,"3000 Lougheed Hwy. Coquitlam, BC V3B 1C5 CANADA",604-468-6735,604-468-6732
LOBLAW PHARMACY #1527,"835 Langford Pky Victoria, BC V9B 4V5 CANADA",250-391-3130,250-391-3133
LOBLAW PHARMACY #1528,"757 Ryan Road Courtenay, BC V9N 3R6 CANADA",250-334-6935,250-334-6940
LOBLAW PHARMACY #1531,"5001 Anderson Way Vernon, BC V1T 9V1 CANADA",250-550-2335,250-550-2334
LOBLAW PHARMACY #1532,"100 - 2210 Main St Penticton, BC V2A 5H8 CANADA",250-487-7715,250-487-7711
LOBLAW PHARMACY #1551,"2332 160 St Surrey, BC V3Z 0R5 CANADA",778-545-0478,778-545-0480
LOBLAW PHARMACY #1552,"3020 Louie Dr Westbank, BC V4T 3E1 CANADA",250-707-7015,250-707-7011
LOBLAW PHARMACY #1553,"2100 - 17th St N Cranbrook, BC V1C 7J1 CANADA",250-420-2135,250-420-2132
LOBLAW PHARMACY #1554,"8195 120 St Delta, BC V4C 6P7 CANADA",604-592-5235,604-592-5232
LOBLAW PHARMACY #1555,"201 - 19800 Lougheed Hwy Pitt Meadows, BC V3Y 2W1 CANADA",604-460-4335,604-460-4333
LOBLAW PHARMACY #1556,"14650 - 104 Ave Surrey, BC V3R 1M3 CANADA",604-587-8535,604-587-8532
LOBLAW PHARMACY #1557,"4651 No. 3 Road Richmond, BC V6X 2C4 CANADA",604-233-2430,604-233-2432
LOBLAW PHARMACY #1558,"2855 Gladwin Rd Abbotsford, BC V2T 6Y4 CANADA",604-557-5235,604-557-5232
LOBLAW PHARMACY #1559,"32136 Lougheed Highway Mission, BC V2V 1A4 CANADA",604-820-6430,604-820-6433
LOBLAW PHARMACY #1560,"333 Seymour Blvd. North Vancouver, BC V7J 2J4 CANADA",604-904-5535,604-904-5533
LOBLAW PHARMACY #1561,"19851 Willowbrook Dr Langley, BC V2Y 1A7 CANADA",604-532-5430,604-532-5424
LOBLAW PHARMACY #1562,"2155 Ferry Ave Prince George, BC V2N 5E8 CANADA",250-960-1335,250-960-1344
LOBLAW PHARMACY #1563,"291 Cowichan Way Duncan, BC V9L 6P5 CANADA",250-746-0535,250-746-0540
LOBLAW PHARMACY #1564,"2280 Baron Rd Kelowna, BC V1X 7W3 CANADA",250-717-2535,250-717-2533
LOBLAW PHARMACY #4369,"3455 Johnston Rd Port Alberni, BC V9Y 8K1 CANADA",250-723-1624,250-723-1787
LOBLAW PHARMACY #4382,"215C Port Augusta St Comox, BC V9M 3M9 CANADA",250-339-6626,250-339-5593
LOBLAW PHARMACY #4399,"Unit 1 - 9831 98A Ave Fort St. John, BC V1J 1S3 CANADA",250-785-2547,250-785-5351
LOBLAW PHARMACY #4534,"142 - 8100 Rock Island Hwy. Trail, BC V1R 4N7 CANADA",250-368-8544,250-368-8093
LOBLAW PHARMACY #4590,"1650 Lonsdale Ave North Vancouver, BC V7M 2J3 CANADA",604-983-3332,604-983-3392
LOBLAW PHARMACY #4612,"Box 2620 1792 9th Ave Fernie, BC V0B 1M0 CANADA",250-423-3264,250-423-8074
LOBLAW PHARMACY #4613,"49 - 700 Tranquille Rd Kamloops, BC V2B 3H9 CANADA",250-312-3326,250-312-3324
LOBLAW PHARMACY #4614,"127 - 1835 Gordon Drive Kelowna, BC V1Y 3H4 CANADA",250-861-1525,250-861-3941
LOBLAW PHARMACY #4616,"18765 Fraser Hwy RR 10 Surrey, BC V3S 8E7 CANADA",604-576-3126,604-576-6844
LOBLAW PHARMACY #4617,"Champlain Mall 7190 Kerr Street Vancouver, BC V5S 4W2 CANADA",604-430-3381,604-433-5347
LOBLAW PHARMACY #4627,"P.O. Box 2330 5530 Sunshine Coast Hwy Sechelt, BC V0N 3A0 CANADA",604-740-5765,604-740-5743
LOBLAW PHARMACY #4907,"2110 Ryley Avenue PO Box 2000 Vanderhoof, BC V0J 3A0 CANADA",250-567-6005,250-567-6009
LOBLAW PHARMACY #4979,"310 Broadway St W Vancouver, BC V5Y 1R2 CANADA",604-708-8084,604-708-8663
LOBLAW PHARMACY #4980,"22427 Dewdney Trunk Road Maple Ridge, BC V2W 1A1 CANADA",604-467-0753,604-467-2981
LOBLAW PHARMACY #4981,"1900 Garibaldi Way Box 190 Garibaldi Highlands, BC V0N 1T0 CANADA",604-898-6818,604-898-6821
LOBLAW PHARMACY #4982,"PO Box 940 7007 27th St Grand Forks, BC V0H 1H0 CANADA",250-442-5360,250-442-8170
LOBLAW PHARMACY #4983,"2335 Maple Drive E Quesnel, BC V2J 7J6 CANADA",250-747-2812,250-747-2879
LOBLAW PHARMACY #4984,"2760 Forksdale Ave Merritt, BC V1K 1R9 CANADA",250-378-2431,250-378-2971
LOBLAW PHARMACY #4985,"1501 Cook Street PO Box 850 Creston, BC V0B 1G0 CANADA",250-402-6025,250-402-6029
LOBLAW PHARMACY #6708,"846 Viewfield Rd Esquimalt, BC V9A 4V1 CANADA",250-381-8266,250-953-0008
LOBLAW PHARMACY #6732,"2501 - 34th Street Vernon, BC V1T 9S3 CANADA",250-260-4558,250-260-4562
LOCK'S PRESCRIPTION PHARMACY LTD.,"Medical Dental Centre C/o Lock's Phcy 9181 Main St Chilliwack, BC V2P 4M9 CANADA",604-795-9488,604-792-0482
LONDON DRUGS # 2,"710 Granville St Vancouver, BC V6Z 1E4 CANADA",604-685-5292,604-685-5819
LONDON DRUGS # 3 - NEW WESTMINSTER,"Westminster Centre #100 - 555 Sixth St New Westminster, BC V3L 5H1 CANADA",604-524-1121,604-520-5417
LONDON DRUGS # 4 - BROADWAY,"525 Broadway W Vancouver, BC V5Z 1E6 CANADA",604-872-5177,604-872-5207
LONDON DRUGS # 5 - NORTH VANCOUVER,"2032 Lonsdale Ave. North Vancouver, BC V7M 2K5 CANADA",604-980-3661,604-980-6791
LONDON DRUGS # 6 - BURNABY,"4970 Kingsway Burnaby, BC V5H 2E2 CANADA",604-437-9621,604-435-0996
LONDON DRUGS # 7 - HASTINGS,"2585 E. Hastings St. Vancouver, BC V5K 1Z1 CANADA",604-253-4484,604-251-5401
LONDON DRUGS # 8 - SURREY,"10348 King George Blvd Surrey, BC V3T 2W5 CANADA",604-584-7300,604-581-6771
LONDON DRUGS # 9 - GUILDFORD,"2300 10355 152nd St Surrey, BC V3R 7B9 CANADA",604-588-7881,604-588-7347
LONDON DRUGS #10,"2091 West 42nd Ave Vancouver, BC V6M 2B4 CANADA",604-263-1811,604-261-0297
LONDON DRUGS #11 - RICHMOND,"London Plaza 5971 No. 3 Road Richmond, BC V6X 2E3 CANADA",604-278-4521,604-278-4898
LONDON DRUGS #12 - KELOWNA,"#400 - 1950 Harvey Ave. Kelowna, BC V1Y 8J8 CANADA",250-860-2232,250-860-3167
LONDON DRUGS #14,"#127 - 3995 Quadra St. Victoria, BC V8X 1J8 CANADA",250-727-2271,250-479-7429
LONDON DRUGS #15,"Unit 1030 Coquitlam Centre 2929 Barnet Hwy. Coquitlam, BC V3B 5R5 CANADA",604-464-3322,604-464-4376
LONDON DRUGS #16 - CLEARBROOK,"West Oaks Mall #26 - 32700 S. Fraser Way Abbotsford, BC V2T 4M5 CANADA",604-853-6811,604-853-7369
LONDON DRUGS #17,"7303 - 120th Street Delta, BC V4C 6P5 CANADA",604-591-9544,604-591-6852
LONDON DRUGS #18 - LANGLEY,"Unit B1 - 20202 66 Ave Langley, BC V2Y 1P3 CANADA",604-533-4631,604-533-2039
LONDON DRUGS #19,"1187 Robson St. Vancouver, BC V6E 1B5 CANADA",604-669-7374,604-669-7341
LONDON DRUGS #25,"Lougheed Mall 9855 Austin Rd Burnaby, BC V3J 1N4 CANADA",604-444-2222,604-444-9988
LONDON DRUGS #28,"3328 Kingsway Vancouver, BC V5R 5L1 CANADA",604-433-4700,604-433-5606
LONDON DRUGS #29,"#201 - 911 Yates St. Victoria, BC V8V 3M4 CANADA",250-381-1113,250-361-9316
LONDON DRUGS #35,"Lansdowne Village 216 - 450 Lansdowne St Kamloops, BC V2C 1Y3 CANADA",250-372-3445,250-372-3416
LONDON DRUGS #36,"#2 - 650 Terminal Ave Nanaimo, BC V9R 5E2 CANADA",250-753-4433,250-753-4286
LONDON DRUGS #37,"Trenant Park Mall 48th-5237 Ladner Trunk Road Delta, BC V4K 1W4 CANADA",604-946-5642,604-946-8723
LONDON DRUGS #39,"#700 - 4400 - 32nd St. Vernon, BC V1T 9H2 CANADA",250-549-2888,250-558-4895
LONDON DRUGS #41 - CHILLIWACK,"Cottonwood Mall #21 - 45585 Luckakuck Way Chilliwack, BC V2R 1A1 CANADA",604-858-8347,604-858-0382
LONDON DRUGS #42 - PENINSULA VILLAGE,"#100 - 15355 - 24 Ave Surrey, BC V4A 2H9 CANADA",604-535-3281,604-535-5402
LONDON DRUGS #44 - PARK ROYAL,"875 Park Royal North West Vancouver, BC V7T 1H9 CANADA",604-926-9616,604-926-4519
LONDON DRUGS #46 - COLWOOD,"1907 Sooke Rd Victoria, BC V9B 1V8 CANADA",250-474-6657,250-391-0275
LONDON DRUGS #47 - MAPLE RIDGE,"#101 - 22709 Lougheed Hwy Maple Ridge, BC V2X 2V5 CANADA",604-463-0991,604-463-1522
LONDON DRUGS #50 - DAVIE ST.,"1650 Davie Street Vancouver, BC V6G 1V9 CANADA",604-669-2884,604-669-2244
LONDON DRUGS #51 - PRINCE GEORGE,"Parkwood Place Mall #196 - 1600 - 15th Avenue Prince George, BC V2L 3X3 CANADA",250-561-1118,250-561-1050
LONDON DRUGS #52 - IRONWOOD PLAZA,"#3200 - 11666 Steveston Hwy. Richmond, BC V7A 5J3 CANADA",604-448-5468,604-448-9547
LONDON DRUGS #53 - VICTORIA DRIVE,"5639 Victoria Drive Vancouver, BC V5P 3W2 CANADA",604-322-6050,604-322-6549
LONDON DRUGS #54 - TILLICUM ROAD,"Box 3 3170 Tillicum Road Victoria, BC V9A 7C5 CANADA",250-360-0296,250-360-1629
LONDON DRUGS #55 - MISSION,"#200 - 32555 London Ave Mission, BC V2V 6M7 CANADA",604-820-8059,604-820-9628
LONDON DRUGS #56,"Brentwood Mall #400 - 4567 Lougheed Hwy. Burnaby, BC V5C 3Z6 CANADA",604-570-0252,604-570-0061
LONDON DRUGS #61 - GIBSONS,"Sunnycrest Mall #1 - 900 Gibsons Way Gibsons, BC V0N 1V7 CANADA",604-886-5710,604-886-5713
LONDON DRUGS #67 - COURTENAY,"Driftwood Mall 4000 - 2751 Cliffe Ave Courtenay, BC V9N 2L8 CANADA",250-703-2398,250-703-2825
LONDON DRUGS #70 - PENTICTON,"Cherry Lane Shopping Centre 165 - 2111 Main St Penticton, BC V2A 6W6 CANADA",250-487-3340,250-492-4729
LONDON DRUGS #71 - MARINE & BYRNE,"7280 Market Crossing Burnaby, BC V5J 0A2 CANADA",604-412-4171,604-412-4181
LONDON DRUGS #72 - RUTHERFORD MALL,"175 - 4750 Rutherford Rd Nanaimo, BC V9T 4K6 CANADA",250-760-2031,250-760-2026
LONDON DRUGS #73,"Mariner Square #260 - 1400 Dogwood St Campbell River, BC V9W 3A6 CANADA",250-286-7900,250-286-4799
LONDON DRUGS #74,"2230 Broadway W Vancouver, BC V6K 2E3 CANADA",604-742-6000,604-742-1843
LONDON DRUGS #75,"821 - 17685 64 Ave Surrey, BC V3S 1Z2 CANADA",604-575-5880,604-575-4630
LONDON DRUGS #76,"2151 Louie Dr Westbank, BC V4T 3E6 CANADA",250-707-2360,250-768-5892
LONDON DRUGS #77,"Duncan Village 119 Trans Canada Hwy Duncan, BC V9L 3P8 CANADA",250-701-6220,250-709-9634
LONDON DRUGS #78,"150 - 351 Abbott St Vancouver, BC V6B 0G6 CANADA",604-622-7030,604-689-8836
LONDON DRUGS #80,"Garibaldi Village Unit G - 40282 Glenalder Pl Squamish, BC V8B 0G2 CANADA",604-898-8860,604-898-8250
LONDON DRUGS #81,"#130 - 15850 26 Ave Surrey, BC V3Z 2N6 CANADA",778-545-5380,604-531-7022
LONDON DRUGS #82,"1622 Salt St Vancouver, BC V5Y 0E4 CANADA",604-707-2030,604-872-8690
LONDON DRUGS #85,"Highstreet Mall L110 - 3122 Mt Lehman Rd Abbotsford, BC V2T 0C5 CANADA",604-870-3790,604-870-8680
LONDON DRUGS #88,"4588 Dunbar St Vancouver, BC V6S 2G6 CANADA",778-372-5272,604-267-7712
LONDON DRUGS #90,"201 - 1431 Continental St Vancouver, BC V6Z 0G3 CANADA",778-309-1413,778-372-3765
LONGEVITY COMPOUNDING PHARMACY,"711 Columbia St New Westminster, BC V3M 1B2 CANADA",604-544-7760,604-544-7761
LONSDALE & 3RD PHARMACY,"105 3rd St E North Vancouver, BC V7M 2G1 CANADA",604-971-5499,604-971-5498
LONSDALE PHARMACY,"1531 Lonsdale Ave North Vancouver, BC V7M 2J2 CANADA",604-985-1901,604-985-1907
LOUGHEED PHARMACY,"Unit 6 - 22932 Lougheed Hwy Maple Ridge, BC V2X 2W2 CANADA",604-463-4207,604-463-4285
LOW COST WESTERN PHARMACY,"535 Main St. Vancouver, BC V6A 2V1 CANADA",604-689-5555,604-689-5268
LOW COST WESTERN PHARMACY #2,"5579 Victoria Dr Vancouver, BC V5P 3W2 CANADA",604-322-6588,604-322-6501
LUMBY I.D.A. PHARMACY,"1960 Vernon St Box 1030 Lumby, BC V0E 2G0 CANADA",250-547-2324,250-547-9593
LYNN VALLEY PHARMACY,"104 - 1200 Lynn Valley Rd North Vancouver, BC V7J 2A2 CANADA",604-960-1187,604-960-1183
MACDONALD'S PRESCRIPTIONS #3,"2188 W. Broadway Vancouver, BC V6K 2C8 CANADA",604-738-0733,604-738-5400
MACDONALD'S PRESCRIPTIONS #4,"#130 - 943 W. Broadway Vancouver, BC V5Z 1K3 CANADA",604-734-4311,604-734-4366
MACDONALD'S PRESCRIPTIONS LTD.,"Fairmont Medical Bldg. 746 W. Broadway Vancouver, BC V5Z 1G8 CANADA",604-872-2662,604-876-0242
MACDONALD'S PRESCRIPTIONS RENAL PHARMACY,"2nd Floor - 148 West 6th Ave Vancouver, BC V5Y 1K6 CANADA",604-872-4200,604-872-4255
MACKENZIE PHARMACHOICE,"PO Box 517 700 Mackenzie Blvd Mackenzie, BC V0J 2C0 CANADA",250-997-5460,250-997-5480
MAGGIE'S PHARMACY,"2591 Commercial Dr Vancouver, BC V5N 4C1 CANADA",778-371-8721,778-371-8722
MAIN PRESCRIPTIONS,"506 Main St Vancouver, BC V6A 2T9 CANADA",604-683-6381,604-683-8623
